issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
223,Bixal Website,https://bixal.com/,https://www.bixal.com/,200,true,true,10680,false,0,0,0,0,,Skipped (not requested),true,683,20,23,37,definition-list;landmark-no-duplicate-banner;landmark-unique;region,,true,1671,38,31,7,25,0,aria_banner_label_unique;aria_content_in_landmark;aria_landmark_name_unique;aria_role_valid;element_attribute_deprecated;frame_src_valid;heading_markup_misuse;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_sensory_misuse,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),9,,We are Bixal
223,Bixal Website,https://bixal.com/accessibility-statement,https://www.bixal.com/accessibility-statement,200,true,true,6587,false,0,0,0,0,,Skipped (not requested),true,469,14,18,38,landmark-no-duplicate-banner;landmark-unique;region,,true,1163,25,25,0,14,0,aria_banner_label_unique;aria_content_in_landmark;aria_landmark_name_unique;aria_role_valid;element_attribute_deprecated;frame_src_valid;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),2,,Bixal Accessibility Statement | Bixal
223,Bixal Website,https://bixal.com/blog/advancing-accessibility-in-the-federal-government,https://www.bixal.com/blog/advancing-accessibility-in-the-federal-government,200,true,true,6590,false,0,0,0,0,,Skipped (not requested),true,573,14,18,38,landmark-no-duplicate-banner;landmark-unique;region,,true,1366,34,27,7,17,0,aria_banner_label_unique;aria_content_in_landmark;aria_landmark_name_unique;aria_role_valid;element_attribute_deprecated;frame_src_valid;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),9,,"Bixal&#039;s Commitment to Advancing Accessibility in the Federal Government: A Q&amp;A with Digital Accessibility Manager, Amy Cole | Bixal"
223,Bixal Website,https://bixal.com/blog/understanding-the-dojs-new-web-accessibility-rules,https://www.bixal.com/blog/understanding-the-dojs-new-web-accessibility-rules,200,true,true,6503,false,0,0,0,0,,Skipped (not requested),true,458,14,18,38,landmark-no-duplicate-banner;landmark-unique;region,,true,1134,32,28,4,16,0,aria_banner_label_unique;aria_content_in_landmark;aria_landmark_name_unique;aria_role_valid;element_attribute_deprecated;frame_src_valid;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),6,,Understanding the DOJ’s New Web Accessibility Rules for State and Local Governments | Bixal
223,Bixal Website,https://bixal.com/blog/bixal-ceo-carla-briceno-named-2026-engage-federal-citizen-services-150-honoree,https://www.bixal.com/blog/bixal-ceo-carla-briceno-named-2026-engage-federal-citizen-services-150-honoree,200,true,true,6434,false,0,0,0,0,,Skipped (not requested),true,485,14,18,37,landmark-no-duplicate-banner;landmark-unique;region,,true,1170,27,26,1,14,0,aria_banner_label_unique;aria_content_in_landmark;aria_landmark_name_unique;aria_role_valid;element_attribute_deprecated;frame_src_valid;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Bixal CEO Carla Briceno Named 2026 Engage Federal Citizen Services 150 honoree | Bixal
223,Bixal Website,https://bixal.com/blog/driving-digital-transformation-government-service-delivery-crux-launch,https://www.bixal.com/blog/driving-digital-transformation-government-service-delivery-crux-launch,200,true,true,6339,false,0,0,0,0,,Skipped (not requested),true,421,14,18,38,landmark-no-duplicate-banner;landmark-unique;region,,true,1028,26,26,0,15,0,aria_banner_label_unique;aria_content_in_landmark;aria_landmark_name_unique;aria_role_valid;element_attribute_deprecated;frame_src_valid;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_quoted_correctly,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),2,,"Driving Digital Transformation in Government Service Delivery: Bixal and Contrast &amp; Co. Launch CRUX, an 8(a) Joint Venture | Bixal"
223,Bixal Website,https://bixal.com/blog/strengthening-federal-service-delivery,https://www.bixal.com/blog/strengthening-federal-service-delivery,200,true,true,6442,false,0,0,0,0,,Skipped (not requested),true,525,14,18,38,landmark-no-duplicate-banner;landmark-unique;region,,true,1263,36,29,7,24,0,aria_banner_label_unique;aria_content_in_landmark;aria_landmark_name_unique;aria_role_valid;element_attribute_deprecated;frame_src_valid;input_label_visible;list_markup_review;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),9,,Customer Service Experience in Government: 5 Strategies To Drive Results
223,Bixal Website,https://bixal.com/blog/ttb-awards-service-design-contract-bixal-contrast-joint-venture,https://www.bixal.com/blog/ttb-awards-service-design-contract-bixal-contrast-joint-venture,200,true,true,6399,false,0,0,0,0,,Skipped (not requested),true,464,14,18,38,landmark-no-duplicate-banner;landmark-unique;region,,true,1129,26,26,0,15,0,aria_banner_label_unique;aria_content_in_landmark;aria_landmark_name_unique;aria_role_valid;element_attribute_deprecated;frame_src_valid;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),2,,TTB Awards Service Design Contract to Bixal &amp; Contrast Joint Venture | Bixal
223,Bixal Website,https://bixal.com/about,https://www.bixal.com/about,200,true,true,7163,false,0,0,0,0,,Skipped (not requested),true,862,14,21,39,landmark-no-duplicate-banner;landmark-unique;region,,true,2512,55,32,23,23,0,aria_banner_label_unique;aria_content_in_landmark;aria_landmark_name_unique;aria_role_valid;element_attribute_deprecated;frame_src_valid;heading_markup_misuse;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),25,,About Bixal | Bixal
223,Bixal Website,https://bixal.com/about/andrew-predmore,https://www.bixal.com/about/andrew-predmore,200,true,true,6273,false,0,0,0,0,,Skipped (not requested),true,439,14,17,39,landmark-no-duplicate-banner;landmark-unique;region,,true,1075,25,25,0,13,0,aria_banner_label_unique;aria_content_in_landmark;aria_landmark_name_unique;aria_role_valid;element_attribute_deprecated;frame_src_valid;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),2,,Andrew Predmore | Bixal
